M1,M2,G1,G2
160.0,20.0,0.676,27.430
160.0,22.5,0.666,27.417
160.0,25.0,0.644,27.387
160.0,27.5,0.607,27.337
160.0,30.0,0.555,27.268
160.0,32.5,0.487,27.177
160.0,35.0,0.402,27.062
160.0,37.5,0.298,26.921
160.0,40.0,0.174,26.754
160.0,42.5,0.029,26.559
160.0,45.0,-0.137,26.333
160.0,47.5,-0.327,26.075
160.0,50.0,-0.540,25.784
160.0,52.5,-0.777,25.459
160.0,55.0,-1.039,25.100
160.0,57.5,-1.325,24.706
160.0,60.0,-1.635,24.277
160.0,62.5,-1.969,23.815
160.0,65.0,-2.324,23.319
160.0,67.5,-2.701,22.792
160.0,70.0,-3.097,22.236
160.0,72.5,-3.511,21.652
160.0,75.0,-3.941,21.043
160.0,77.5,-4.386,20.412
160.0,80.0,-4.843,19.760
160.0,82.5,-5.312,19.090
160.0,85.0,-5.789,18.406
160.0,87.5,-6.274,17.708
160.0,90.0,-6.766,17.000
160.0,92.5,-7.262,16.284
160.0,95.0,-7.762,15.562
160.0,97.5,-8.264,14.836
160.0,100.0,-8.768,14.108
160.0,102.5,-9.271,13.380
160.0,105.0,-9.774,12.653
160.0,107.5,-10.275,11.929
160.0,110.0,-10.774,11.210
160.0,112.5,-11.269,10.497
160.0,115.0,-11.759,9.792
160.0,117.5,-12.244,9.097
160.0,120.0,-12.723,8.412
160.0,122.5,-13.195,7.738
160.0,125.0,-13.659,7.078
160.0,127.5,-14.115,6.433
160.0,130.0,-14.560,5.804
160.0,132.5,-14.995,5.192
160.0,135.0,-15.418,4.599
160.0,137.5,-15.828,4.027
160.0,140.0,-16.225,3.475
160.0,142.5,-16.607,2.946
160.0,145.0,-16.972,2.442
160.0,147.5,-17.321,1.963
160.0,150.0,-17.651,1.511
160.0,152.5,-17.962,1.087
160.0,155.0,-18.251,0.693
160.0,157.5,-18.519,0.330
160.0,160.0,-18.764,0.000
160.0,160.0,-18.764,0.000
